[-3010.0, -2086.0, -2540.0, -4990.0, -2994.0, -4070.0, -3079.0, -4018.0, -3659.0, -4881.0, -3016.0, -5317.0, -4641.0, -6214.0, -463.0, -2698.0]
[-660.0, -463.0, -806.0, -2086.0, -2527.0, -1934.0, -3062.0, -1508.0, -2269.0, -2197.0, -3777.0, -1432.0, -1385.0, -2406.0, -1456.0, -2343.0]
[-529.0, -463.0, -1470.0, -1564.0, -2046.0, -1841.0, -668.0, -1368.0, -2015.0, -1347.0, -770.0, -1606.0, -1378.0, -1524.0, -663.0, -660.0]
[-472.0, -463.0, -652.0, -560.0, -1664.0, -3062.0, -1605.0, -2317.0, -529.0, -540.0, -492.0, -2456.0, -661.0, -1572.0, -1540.0, -1678.0]
[-412.0, -463.0, -540.0, -2577.0, -1333.0, -1850.0, -2437.0, -472.0, -2066.0, -479.0, -766.0, -1183.0, -2236.0, -478.0, -484.0, -1368.0]
[-462.0, -412.0, -608.0, -713.0, -1477.0, -530.0, -988.0, -463.0, -489.0, -2176.0, -479.0, -476.0, -2156.0, -528.0, -659.0, -493.0]
[-462.0, -412.0, -557.0, -623.0, -2482.0, -3126.0, -3449.0, -549.0, -1303.0, -511.0, -1333.0, -502.0, -584.0, -2145.0, -591.0, -473.0]
[-421.0, -412.0, -463.0, -1690.0, -557.0, -499.0, -2541.0, -1507.0, -2104.0, -2366.0, -559.0, -423.0, -462.0, -548.0, -512.0, -529.0]
[-363.0, -412.0, -2251.0, -2015.0, -421.0, -458.0, -1263.0, -570.0, -423.0, -659.0, -432.0, -2410.0, -1098.0, -1163.0, -414.0, -2203.0]
[-373.0, -363.0, -434.0, -2128.0, -1343.0, -423.0, -412.0, -2068.0, -1388.0, -2839.0, -1434.0, -988.0, -1198.0, -1324.0, -422.0, -1261.0]
[-373.0, -363.0, -434.0, -1375.0, -2198.0, -559.0, -399.0, -374.0, -2630.0, -2681.0, -434.0, -2247.0, -423.0, -433.0, -435.0, -1440.0]
[-373.0, -363.0, -1056.0, -1964.0, -2241.0, -539.0, -422.0, -497.0, -383.0, -382.0, -423.0, -424.0, -378.0, -1261.0, -1299.0, -375.0]
[-363.0, -363.0, -373.0, -416.0, -385.0, -394.0, -2050.0, -499.0, -387.0, -374.0, -373.0, -1434.0, -555.0, -394.0, -394.0, -2347.0]
[-363.0, -363.0, -819.0, -378.0, -1056.0, -394.0, -1249.0, -376.0, -1261.0, -373.0, -373.0, -393.0, -513.0, -383.0, -373.0, -441.0]
[-235.0, -243.0, -373.0, -383.0, -363.0, -373.0, -385.0, -373.0, -1339.0, -1964.0, -2688.0, -387.0, -2700.0, -387.0, -363.0, -409.0]
[-243.0, -235.0, -1414.0, -243.0, -376.0, -552.0, -4523.0, -2213.0, -3223.0, -378.0, -365.0, -383.0, -252.0, -1055.0, -1158.0, -382.0]
[-242.0, -235.0, -672.0, -1376.0, -252.0, -252.0, -393.0, -243.0, -2496.0, -2521.0, -2101.0, -388.0, -373.0, -393.0, -375.0, -1209.0]
[-242.0, -235.0, -252.0, -365.0, -261.0, -1407.0, -1482.0, -1557.0, -264.0, -376.0, -243.0, -382.0, -1421.0, -1507.0, -386.0, -628.0]
[-242.0, -235.0, -254.0, -1964.0, -492.0, -394.0, -243.0, -376.0, -242.0, -3615.0, -1064.0, -1114.0, -378.0, -252.0, -263.0, -243.0]
[-242.0, -235.0, -243.0, -254.0, -581.0, -485.0, -243.0, -1359.0, -254.0, -2456.0, -2018.0, -262.0, -438.0, -263.0, -1055.0, -242.0]
[-242.0, -235.0, -362.0, -2347.0, -1738.0, -3745.0, -546.0, -2297.0, -1279.0, -2163.0, -243.0, -253.0, -250.0, -243.0, -427.0, -256.0]
[-241.0, -235.0, -1221.0, -1281.0, -2374.0, -251.0, -1721.0, -251.0, -351.0, -261.0, -493.0, -252.0, -2114.0, -1055.0, -242.0, -262.0]
[-241.0, -235.0, -416.0, -263.0, -1964.0, -377.0, -262.0, -253.0, -366.0, -535.0, -242.0, -1498.0, -251.0, -1470.0, -250.0, -253.0]
[-231.0, -235.0, -245.0, -2370.0, -2456.0, -1316.0, -243.0, -2219.0, -473.0, -241.0, -1392.0, -1391.0, -242.0, -1348.0, -251.0, -253.0]
[-231.0, -231.0, -263.0, -3569.0, -235.0, -1338.0, -1219.0, -1801.0, -2398.0, -2497.0, -1260.0, -251.0, -1361.0, -243.0, -244.0, -251.0]
[-231.0, -231.0, -243.0, -241.0, -1327.0, -242.0, -3057.0, -574.0, -263.0, -263.0, -242.0, -1421.0, -376.0, -3148.0, -1064.0, -1964.0]
[-231.0, -231.0, -242.0, -252.0, -4230.0, -232.0, -263.0, -1193.0, -1407.0, -2027.0, -353.0, -251.0, -1461.0, -3952.0, -243.0, -243.0]
[-222.0, -231.0, -1471.0, -242.0, -4386.0, -2197.0, -1964.0, -252.0, -1321.0, -2838.0, -231.0, -1527.0, -262.0, -253.0, -242.0, -232.0]
[-222.0, -222.0, -2355.0, -1399.0, -233.0, -1299.0, -243.0, -223.0, -241.0, -232.0, -1993.0, -242.0, -255.0, -251.0, -231.0, -1182.0]
[-221.0, -222.0, -377.0, -233.0, -1327.0, -235.0, -242.0, -1330.0, -232.0, -1269.0, -243.0, -1363.0, -1055.0, -2171.0, -222.0, -243.0]
[-222.0, -221.0, -230.0, -244.0, -265.0, -241.0, -1064.0, -241.0, -1158.0, -243.0, -243.0, -232.0, -1776.0, -2028.0, -1181.0, -243.0]
[-222.0, -221.0, -223.0, -243.0, -376.0, -2028.0, -222.0, -232.0, -312.0, -444.0, -242.0, -235.0, -234.0, -235.0, -222.0, -231.0]
[-215.0, -221.0, -365.0, -1261.0, -1142.0, -3938.0, -1327.0, -234.0, -232.0, -232.0, -231.0, -230.0, -233.0, -1058.0, -222.0, -232.0]
[-220.0, -215.0, -243.0, -1313.0, -234.0, -2111.0, -223.0, -231.0, -1053.0, -1360.0, -221.0, -222.0, -3042.0, -2032.0, -222.0, -233.0]
[-220.0, -215.0, -222.0, -235.0, -232.0, -2086.0, -242.0, -226.0, -3049.0, -233.0, -2355.0, -241.0, -2220.0, -224.0, -226.0, -510.0]
[-215.0, -215.0, -225.0, -223.0, -232.0, -233.0, -252.0, -366.0, -225.0, -412.0, -220.0, -1241.0, -1156.0, -378.0, -234.0, -230.0]
[-215.0, -215.0, -2644.0, -242.0, -1281.0, -226.0, -2198.0, -1371.0, -226.0, -225.0, -3123.0, -233.0, -2068.0, -230.0, -235.0, -226.0]
[-214.0, -215.0, -1156.0, -233.0, -3642.0, -228.0, -2042.0, -2028.0, -229.0, -237.0, -1459.0, -227.0, -1211.0, -435.0, -215.0, -225.0]
[-215.0, -214.0, -1134.0, -1868.0, -226.0, -2066.0, -357.0, -399.0, -226.0, -223.0, -227.0, -226.0, -2472.0, -1180.0, -223.0, -220.0]
[-215.0, -214.0, -1156.0, -344.0, -232.0, -4945.0, -1353.0, -322.0, -2114.0, -215.0, -233.0, -232.0, -1158.0, -2340.0, -233.0, -3288.0]
[-215.0, -214.0, -223.0, -1869.0, -226.0, -3026.0, -4537.0, -1729.0, -3380.0, -3417.0, -242.0, -220.0, -232.0, -241.0, -226.0, -226.0]
[-215.0, -214.0, -225.0, -3226.0, -3131.0, -235.0, -226.0, -1390.0, -233.0, -2682.0, -233.0, -2057.0, -357.0, -1368.0, -232.0, -220.0]
[-215.0, -214.0, -226.0, -521.0, -1889.0, -243.0, -233.0, -233.0, -2050.0, -224.0, -2101.0, -245.0, -1158.0, -243.0, -223.0, -858.0]
[-215.0, -214.0, -2051.0, -226.0, -237.0, -1417.0, -1142.0, -223.0, -3383.0, -4449.0, -241.0, -2153.0, -225.0, -232.0, -1086.0, -1177.0]
[-215.0, -214.0, -429.0, -233.0, -226.0, -1347.0, -1134.0, -1717.0, -242.0, -3047.0, -226.0, -254.0, -417.0, -1291.0, -375.0, -224.0]
[-215.0, -214.0, -233.0, -226.0, -230.0, -2300.0, -1159.0, -1158.0, -1566.0, -235.0, -495.0, -1008.0, -835.0, -1075.0, -2369.0, -368.0]
