[-2960.0, -3509.0, -1958.0, -3740.0, -1728.0, -3053.0, -4677.0, -3540.0, -3507.0, -2870.0, -5999.0, -3685.0, -4383.0, -1150.0, -2684.0, -3182.0, -2744.0, -3951.0, -2734.0, -2752.0, -3915.0, -3606.0, -3189.0, -4747.0, -3925.0, -4097.0, -2855.0, -5105.0, -3895.0, -2817.0, -3505.0, -2258.0]
[-438.0, -1728.0, -1150.0, -1857.0, -1764.0, -4120.0, -2197.0, -1737.0, -2620.0, -2738.0, -2954.0, -1877.0, -2790.0, -3486.0, -1773.0, -3447.0, -2574.0, -2688.0, -3596.0, -5292.0, -2728.0, -1794.0, -1864.0, -2046.0, -3580.0, -1739.0, -2357.0, -2620.0, -3122.0, -1958.0, -1756.0, -2546.0]
[-1728.0, -1150.0, -438.0, -2613.0, -4578.0, -2854.0, -1968.0, -2547.0, -2304.0, -3397.0, -1963.0, -1952.0, -1873.0, -2609.0, -2330.0, -1769.0, -2245.0, -3599.0, -3722.0, -3085.0, -2837.0, -1934.0, -1986.0, -2687.0, -3212.0, -2512.0, -1979.0, -1732.0, -2689.0, -2681.0, -1881.0, -2016.0]
[-1428.0, -1150.0, -438.0, -1916.0, -1884.0, -2894.0, -3032.0, -1941.0, -3669.0, -1728.0, -2507.0, -3367.0, -2698.0, -3135.0, -2952.0, -3050.0, -5230.0, -2596.0, -1731.0, -1681.0, -1748.0, -3256.0, -1974.0, -1737.0, -2060.0, -1980.0, -3812.0, -2950.0, -2067.0, -1794.0, -1739.0, -3250.0]
[-459.0, -1150.0, -438.0, -1873.0, -4692.0, -1561.0, -4428.0, -3340.0, -2527.0, -2641.0, -1886.0, -1778.0, -1428.0, -1835.0, -4881.0, -2530.0, -1448.0, -1867.0, -3086.0, -3077.0, -2982.0, -1616.0, -2919.0, -1829.0, -5243.0, -3597.0, -3042.0, -3715.0, -1831.0, -2515.0, -2409.0, -1814.0]
[-1150.0, -459.0, -438.0, -3640.0, -3756.0, -1610.0, -1397.0, -1880.0, -3657.0, -3295.0, -2938.0, -3633.0, -2957.0, -2419.0, -1869.0, -2479.0, -3000.0, -2506.0, -2604.0, -1974.0, -2510.0, -3459.0, -5002.0, -2637.0, -3157.0, -2902.0, -3133.0, -3602.0, -4314.0, -1897.0, -1700.0, -2065.0]
[-439.0, -448.0, -438.0, -2785.0, -4560.0, -3153.0, -3517.0, -551.0, -3814.0, -3502.0, -2411.0, -1741.0, -2139.0, -1776.0, -3648.0, -4711.0, -3219.0, -3175.0, -1794.0, -4693.0, -1150.0, -1744.0, -1854.0, -3618.0, -3036.0, -459.0, -2686.0, -1687.0, -2645.0, -2798.0, -2457.0, -1730.0]
[-448.0, -439.0, -438.0, -1840.0, -1981.0, -1667.0, -2685.0, -2146.0, -3196.0, -1814.0, -1258.0, -1425.0, -2734.0, -564.0, -2761.0, -1275.0, -1974.0, -3087.0, -3843.0, -1880.0, -2768.0, -1812.0, -3196.0, -3118.0, -450.0, -2821.0, -2243.0, -2787.0, -2593.0, -2794.0, -2784.0, -1844.0]
[-439.0, -439.0, -438.0, -2512.0, -1847.0, -3092.0, -1276.0, -448.0, -1845.0, -2017.0, -1860.0, -531.0, -2785.0, -1903.0, -2329.0, -2687.0, -1726.0, -3028.0, -2660.0, -1158.0, -1858.0, -2826.0, -3702.0, -2419.0, -759.0, -2411.0, -4120.0, -2817.0, -3307.0, -1517.0, -1728.0, -454.0]
[-439.0, -439.0, -438.0, -3164.0, -441.0, -3496.0, -3244.0, -1326.0, -2849.0, -1667.0, -452.0, -2747.0, -2777.0, -2912.0, -3161.0, -2958.0, -451.0, -3678.0, -1892.0, -468.0, -3468.0, -1761.0, -451.0, -2781.0, -1757.0, -3284.0, -457.0, -3061.0, -2812.0, -2403.0, -2688.0, -457.0]
