[-3495.0, -5044.0, -2556.0, -5314.0, -2766.0, -1945.0, -1942.0, -3554.0, -1232.0, -2699.0, -2792.0, -4846.0, -1987.0, -3469.0, -2339.0, -2710.0, -2792.0, -2630.0, -2919.0, -2155.0, -5526.0, -3684.0, -4301.0, -2682.0, -2797.0, -4644.0, -1856.0, -2219.0, -6563.0, -5277.0, -3694.0, -3020.0]
[-1371.0, -1610.0, -1232.0, -1804.0, -4524.0, -2323.0, -2583.0, -2291.0, -2617.0, -4662.0, -2872.0, -5028.0, -2577.0, -1981.0, -4129.0, -2922.0, -2816.0, -3676.0, -4466.0, -1895.0, -4585.0, -2868.0, -3067.0, -1784.0, -1908.0, -1880.0, -1935.0, -2650.0, -1856.0, -2462.0, -1934.0, -2007.0]
[-1001.0, -1292.0, -1232.0, -1938.0, -1937.0, -3415.0, -4298.0, -2753.0, -1981.0, -3152.0, -4041.0, -2021.0, -2432.0, -1926.0, -1610.0, -2435.0, -2396.0, -1867.0, -4422.0, -2204.0, -1823.0, -1703.0, -4449.0, -1371.0, -1934.0, -3021.0, -2793.0, -2007.0, -3305.0, -2022.0, -1987.0, -2643.0]
[-1004.0, -1076.0, -1001.0, -1816.0, -2184.0, -2733.0, -1990.0, -3231.0, -1848.0, -3069.0, -1381.0, -3038.0, -3604.0, -2372.0, -2673.0, -1264.0, -2554.0, -3120.0, -2723.0, -1955.0, -1292.0, -1917.0, -3076.0, -3137.0, -1979.0, -3769.0, -3224.0, -1853.0, -1891.0, -1232.0, -1862.0, -1797.0]
[-889.0, -1004.0, -1001.0, -3194.0, -1264.0, -1005.0, -1967.0, -5134.0, -2188.0, -1957.0, -1076.0, -1076.0, -2766.0, -2007.0, -2723.0, -1017.0, -1401.0, -3903.0, -5082.0, -1301.0, -2628.0, -2915.0, -1371.0, -2469.0, -2485.0, -1958.0, -1444.0, -1938.0, -1242.0, -1767.0, -2021.0, -2041.0]
[-879.0, -842.0, -889.0, -1749.0, -1291.0, -2419.0, -3965.0, -1312.0, -1897.0, -1988.0, -2788.0, -2231.0, -1001.0, -1091.0, -2249.0, -3338.0, -1797.0, -5742.0, -3012.0, -2749.0, -1091.0, -1722.0, -3099.0, -1962.0, -899.0, -1301.0, -1093.0, -3381.0, -1004.0, -1091.0, -1967.0, -1286.0]
[-735.0, -819.0, -842.0, -3909.0, -2070.0, -2862.0, -889.0, -1174.0, -879.0, -1301.0, -852.0, -2782.0, -4663.0, -1292.0, -3470.0, -2697.0, -3646.0, -1301.0, -2296.0, -3106.0, -2060.0, -1170.0, -3067.0, -1099.0, -2246.0, -3298.0, -1229.0, -1704.0, -1250.0, -1433.0, -889.0, -2561.0]
[-727.0, -677.0, -605.0, -832.0, -3369.0, -3346.0, -4101.0, -4471.0, -3212.0, -3497.0, -2402.0, -2901.0, -735.0, -842.0, -2864.0, -1184.0, -1415.0, -2554.0, -819.0, -1314.0, -2653.0, -3261.0, -1153.0, -3120.0, -842.0, -889.0, -3206.0, -1113.0, -1321.0, -1371.0, -829.0, -748.0]
[-596.0, -619.0, -605.0, -727.0, -3212.0, -1840.0, -3587.0, -1099.0, -745.0, -2751.0, -766.0, -2632.0, -1186.0, -1874.0, -2642.0, -3050.0, -3252.0, -2805.0, -729.0, -3205.0, -851.0, -1395.0, -1274.0, -889.0, -2530.0, -725.0, -1528.0, -2687.0, -1170.0, -1241.0, -677.0, -1292.0]
[-551.0, -605.0, -596.0, -2782.0, -842.0, -851.0, -606.0, -2855.0, -2038.0, -2679.0, -2877.0, -2374.0, -715.0, -1401.0, -5785.0, -2889.0, -3517.0, -2658.0, -735.0, -3803.0, -693.0, -2816.0, -673.0, -619.0, -2958.0, -2658.0, -1961.0, -772.0, -2007.0, -4792.0, -727.0, -795.0]
[-605.0, -596.0, -551.0, -2303.0, -2925.0, -625.0, -1966.0, -620.0, -3441.0, -806.0, -4562.0, -1784.0, -3075.0, -668.0, -3028.0, -1103.0, -3642.0, -3590.0, -1548.0, -2536.0, -3662.0, -1401.0, -1752.0, -2005.0, -2598.0, -2280.0, -1738.0, -620.0, -605.0, -3538.0, -2312.0, -960.0]
[-605.0, -596.0, -551.0, -620.0, -1983.0, -819.0, -619.0, -2893.0, -1831.0, -844.0, -1899.0, -684.0, -2426.0, -4025.0, -3096.0, -2457.0, -2972.0, -703.0, -1748.0, -856.0, -2055.0, -1516.0, -1495.0, -1091.0, -1825.0, -3691.0, -3460.0, -2991.0, -1930.0, -795.0, -1797.0, -1316.0]
[-605.0, -596.0, -551.0, -3422.0, -632.0, -3306.0, -3281.0, -1972.0, -608.0, -3685.0, -2106.0, -612.0, -2247.0, -1691.0, -3239.0, -3837.0, -2033.0, -960.0, -694.0, -2788.0, -1173.0, -1300.0, -2767.0, -2464.0, -960.0, -809.0, -605.0, -683.0, -2928.0, -4707.0, -2429.0, -629.0]
[-544.0, -527.0, -551.0, -1748.0, -3245.0, -2649.0, -619.0, -621.0, -1771.0, -3173.0, -3495.0, -2073.0, -1929.0, -618.0, -2847.0, -2323.0, -622.0, -2332.0, -2441.0, -3415.0, -3282.0, -2787.0, -979.0, -2611.0, -3203.0, -684.0, -596.0, -620.0, -684.0, -1103.0, -642.0, -560.0]
[-517.0, -544.0, -527.0, -1774.0, -850.0, -625.0, -551.0, -2458.0, -633.0, -615.0, -3087.0, -3341.0, -2207.0, -3369.0, -1778.0, -1164.0, -2114.0, -4602.0, -2315.0, -3242.0, -3497.0, -3413.0, -1120.0, -607.0, -1487.0, -1580.0, -3530.0, -622.0, -2987.0, -632.0, -559.0, -1113.0]
[-517.0, -525.0, -517.0, -2497.0, -2133.0, -1359.0, -3507.0, -1103.0, -527.0, -2710.0, -3010.0, -2557.0, -1467.0, -1025.0, -3328.0, -2086.0, -2896.0, -1278.0, -563.0, -639.0, -1846.0, -3321.0, -1677.0, -4651.0, -2680.0, -544.0, -1913.0, -1980.0, -2844.0, -2922.0, -2817.0, -598.0]
[-525.0, -517.0, -517.0, -1006.0, -2192.0, -1937.0, -532.0, -838.0, -3138.0, -1886.0, -3109.0, -3128.0, -3279.0, -1120.0, -3249.0, -641.0, -1048.0, -1055.0, -2617.0, -2570.0, -1902.0, -1869.0, -3988.0, -1962.0, -1987.0, -554.0, -1987.0, -1917.0, -1943.0, -2331.0, -905.0, -627.0]
[-506.0, -517.0, -517.0, -3306.0, -1093.0, -2646.0, -2364.0, -826.0, -1814.0, -1987.0, -2449.0, -3222.0, -3268.0, -1610.0, -917.0, -542.0, -3063.0, -640.0, -1119.0, -523.0, -525.0, -526.0, -1953.0, -1876.0, -545.0, -1250.0, -3642.0, -2827.0, -1862.0, -3758.0, -537.0, -1724.0]
[-517.0, -517.0, -506.0, -2756.0, -556.0, -2062.0, -2203.0, -1220.0, -5644.0, -632.0, -766.0, -2880.0, -1465.0, -533.0, -2332.0, -3011.0, -535.0, -563.0, -1929.0, -3420.0, -3396.0, -2308.0, -3402.0, -533.0, -2995.0, -1164.0, -1179.0, -2585.0, -3944.0, -543.0, -2006.0, -1841.0]
[-516.0, -517.0, -506.0, -1364.0, -1879.0, -3239.0, -631.0, -4319.0, -565.0, -2693.0, -2702.0, -573.0, -6957.0, -2402.0, -545.0, -2881.0, -1929.0, -2064.0, -2602.0, -3159.0, -3803.0, -573.0, -3482.0, -527.0, -2827.0, -3125.0, -2181.0, -554.0, -688.0, -2458.0, -534.0, -517.0]
[-513.0, -508.0, -506.0, -3332.0, -3340.0, -3478.0, -3458.0, -516.0, -533.0, -3484.0, -1454.0, -2699.0, -1596.0, -2381.0, -1354.0, -3163.0, -610.0, -530.0, -561.0, -1493.0, -3239.0, -2010.0, -3256.0, -3191.0, -517.0, -527.0, -608.0, -568.0, -2064.0, -2382.0, -531.0, -527.0]
[-513.0, -508.0, -506.0, -3744.0, -3153.0, -3066.0, -1576.0, -3289.0, -2719.0, -2673.0, -2507.0, -527.0, -2451.0, -3207.0, -893.0, -536.0, -2645.0, -1565.0, -525.0, -517.0, -3697.0, -2541.0, -526.0, -3643.0, -2278.0, -2862.0, -1839.0, -2174.0, -2589.0, -718.0, -530.0, -550.0]
[-506.0, -500.0, -506.0, -3042.0, -3211.0, -2815.0, -508.0, -2381.0, -3764.0, -3153.0, -543.0, -526.0, -522.0, -1475.0, -1710.0, -1671.0, -3262.0, -1805.0, -2215.0, -521.0, -530.0, -1609.0, -2810.0, -3396.0, -517.0, -2840.0, -546.0, -3800.0, -3282.0, -2622.0, -513.0, -563.0]
